1993,Detection and enumeration of circulating tumour cells in colorectal cancer,"Leather A.J.M., Gallegos N.C., Kocjan G., Savage F., Smales C.S., Hu W., Boulos P.B., Northover J.M.A., Phillips R.K.S.",71323,British Journal of Surgery,80,6,56,2,4,2,8,0,64
1992,Rectal cancer risk in older patients with familial adenomatous polyposis and an ileorectal anastomosis: A cause for concern,"Nugent K.P., Phillips R.K.S.",71323,British Journal of Surgery,79,11,81,4,2,1,7,0,88
1992,Anatomy and function of the anal longitudinal muscle,"Lunniss P.J., Phillips R.K.S.",71323,British Journal of Surgery,79,9,39,0,0,2,2,0,41
1992,Magnetic resonance imaging of anal fistulae,"Lunniss P.J., Armstrong P., Barker P.G., Reznek R.H., Phillips R.K.S.",1406736,Lancet,340,8816,88,7,3,3,13,0,101
1992,Adequate distal margin of resection for adenocarcinoma of the rectum,Phillips R.K.S.,3642313,World Journal of Surgery,16,3,31,0,0,0,0,0,31
1992,Ileo-anal pouch procedure.,"Spigelman A.D., Phillips R.K.",48682,Australian and New Zealand Journal of Surgery,62,6,0,0,0,0,0,0,0
1992,Partial colectomy and coloanal anastomosis for idiopathic megarectum and megacolon,"Stabile G., Kamm M.A., Phillips R.K.S., Hawley P.R., Lennard-Jones J.E.",123706,Diseases of the Colon and Rectum,35,2,21,3,0,0,3,0,24
1992,P4501A2 activity in patients with colorectal carcinoma and familial adenomatous polyposis (FAP) and their at risk relatives,"Notarianni L.J., Oliver S., Bennett P.N., Farmer K.C., Spigelman A., Phillips R.K.",3065251,British Journal of Clinical Pharmacology,34,2,0,0,0,0,0,0,0
1992,Biliary bile acid profiles in familial adenomatous polyposis [3],"Radley S., Hill M.J., Phillips R.K.S., Davis A.E., Imray C.H.E., Barker G., Morton D.G., Baker P.R., Neoptolemos J.P., Spigelman A.D., Owen R.W.",71323,British Journal of Surgery,79,1,0,0,0,0,0,0,0
1992,Experimental carcinogenesis at sutured and sutureless colonic anastomoses,"McCue J.L., Sheffield J.P., Uff C., Phillips R.K.S.",123706,Diseases of the Colon and Rectum,35,9,9,0,1,0,1,0,10
1992,"DNA adducts detected by 32P-postlabelling, in the intestine of rats given bile from patients with familial adenomatous polyposis and from unaffected controls","Scates D.K., Spigelman A.D., Phillips R.K.S., Venitt S.",1433334,Carcinogenesis,13,4,15,0,0,0,0,0,15
1992,Bacteriology of anal fistulae,"Seow-Choen F., Hay A.J., Heard S., Phillips R.K.S.",71323,British Journal of Surgery,79,1,20,1,4,0,5,0,25
1992,Blood transfusion and recurrent Crohn's disease [7],"Modin S., Wahlby L., Phillips R.K.S.",71323,British Journal of Surgery,79,3,0,0,0,0,0,0,0
1992,Duplex Doppler ultrasound identifies veins suitable for insertion of central feeding catheters,"McIntyre A.S., Levison R.A., Wood S., Phillips R.K.S., Lennard-Jones J.E.",1486071,Journal of Parenteral and Enteral Nutrition,16,3,11,0,0,0,0,0,11
1992,Bile and the growth of intestinal polyps [2],"Spigelman A.D., Venitt S., Phillips R.K.S.",40010,Archives of Surgery,127,3,0,0,0,0,0,0,0
1992,Statistical aspects of research methodology [1],"Phillips R., Murray G.D.",71323,British Journal of Surgery,79,2,0,0,0,0,0,0,0
1992,Rectal polyposis as a guide to duodenal polyposis in familial adenomatous polyposis,"Spigelman A.D., Williams C.B., Phillips R.K.S.",1410768,Journal of the Royal Society of Medicine,85,2,8,0,0,0,0,0,8
1991,"DNA adducts, detected by 32P-postlabelling, in the foregut of patients with familial adenomatous polyposis and in unaffected controls","Spigelman A.D., Scates D.K., Venitt S., Phillips R.K.S.",1433334,Carcinogenesis,12,9,22,0,0,0,0,0,22
1991,Duodeno-gastric reflux and gastric adenomas: A scintigraphic study in patients with familial adenomatous polyposis,"Spigelman A.D., Granowska M., Phillips R.K.S.",1410768,Journal of the Royal Society of Medicine,84,8,8,0,1,0,1,0,9
1991,"Tumours of the liver, bile ducts, pancreas and duodenum in a single patient with familial adenomatous polyposis","Spigelman A.D., Farmer K.C.R., James M., Richman P.I., Phillips R.K.S.",71323,British Journal of Surgery,78,8,15,1,0,0,1,0,16
1991,The trephine colostomy: A permanent left iliac fossa end colostomy without recourse to laparotomy,"Senapati A., Phillips R.K.S.",358843,Annals of the Royal College of Surgeons of England,73,5,21,0,2,0,2,0,23
1991,Blood transfusion and recurrent Crohn's disease,"Scott A.D.N., Ritchie J.K., Phillips R.K.S.",71323,British Journal of Surgery,78,4,15,0,0,1,1,0,16
1991,"Insights gained from the management of problematical anal fistulae at St. Mark's Hospital, 1984-88","Seow-Choen, Phillips R.K.S.",71323,British Journal of Surgery,78,5,37,2,0,1,3,0,40
1991,Sutureless intestinal anastomoses,"McCue J.L., Phillips R.K.S.",71323,British Journal of Surgery,78,11,17,4,2,0,6,0,23
1991,Left hemicolectomy with rectal excision for severe idiopathic constipation,"Kamm M.A., Van Der Sijp J.R.M., Hawley P.R., Phillips R.K.S., Lennard-Jones J.E.",1791958,International Journal of Colorectal Disease,6,1,10,0,2,0,2,0,12
1991,Biliary bile acid profiles in familial adenomatous polyposis,"Spigelman A.D., Owen R.W., Hill M.J., Phillips R.K.S.",71323,British Journal of Surgery,78,3,22,0,1,0,1,0,23
1991,True and false large bowel obstruction,"Farmer K.C.R., Phillips R.K.S.",9503528,Bailliere's Clinical Gastroenterology,5,3,7,2,0,0,2,0,9
1991,Pelvic pouches,Phillips R.K.S.,71323,British Journal of Surgery,78,9,5,0,0,0,0,0,5
1991,Pyoderma gangrenosum in inflammatory bowel disease,"Levitt M.D., Ritchie J.K., Lennard-Jones J.E., Phillips R.K.S.",71323,British Journal of Surgery,78,6,54,1,1,1,3,0,57
1991,Long-term parenteral nutrition: Problems with venous access [5],"MacFie J., Mitchell C.J., Kruegener G., Jaeger H.J., McIntyre, Gertner D.J., Wood S., Phillips R.K.S., Lennard-Jones J.E.",1410768,Journal of the Royal Society of Medicine,84,3,0,0,0,0,0,0,0
1990,Effect of delay in separating plasma for glucose measurement upon the interpretation of oral glucose tolerance tests,"Mattock M., Phillips R., Keen H.",45632,Annals of Clinical Biochemistry,27,6,3,0,0,0,0,0,3
1990,Toothpaste and Crohn's disease (II),"Scott A.D.N., Uff C., Phillips R.K.S.",1406736,Lancet,336,8730,0,0,0,0,0,0,0
1990,Mutagenicity of bile and duodenal adenomas in familial adenomatous polyposis,"Spigelman A.D., Crofton-Sleigh C., Venitt S., Phillips R.K.S.",71323,British Journal of Surgery,77,8,12,1,1,1,3,0,15
1990,Clinical assessment and anorectal manometry before postanal repair: Failure to predict outcome,"Scott A.D.N., Henry M.M., Phillips R.K.S.",71323,British Journal of Surgery,77,6,13,1,0,0,1,0,14
1990,High versus low ligation of the inferior mesenteric artery in rectal cancer,"Surtees P., Ritchie J.K., Phillips R.K.S.",71323,British Journal of Surgery,77,6,74,5,5,2,12,0,86
1990,99mTc radioimmunoscintigraphy of colorectal cancer.,"Granowska M., Mather S.J., Britton K.E., Bentley S., Richman P., Phillips R.K., Northover J.M.",3069443,The British journal of cancer. Supplement,10, ,2,0,0,0,0,0,2
1990,Pneumatosis coli: A source of diagnostic confusion,"Spigelman A.D., Williams C.B., Ansell J.K., Rutter K.R.P., Phillips R.K.S.",71323,British Journal of Surgery,77,2,9,1,0,0,1,0,10
1990,Association of congenital hypertrophy of the retinal pigment epithelium with familial adenomatous polyposis,"Spigelman A.D., Phillips R.K.S.",71323,British Journal of Surgery,77,10,0,0,0,0,0,0,0
1990,99mTc radioimmunoscintigraphy of colorectal cancer,"Granowska M., Mather S.J., Britton K.E., Bentley S., Richman P., Phillips R.K.S., Northover J.M.A.",70920,British Journal of Cancer,62, X,4,0,0,1,1,0,5
1990,Towards decreasing the relaparotomy rate in the Peutz-Jeghers syndrome: The role of peroperative small bowel endoscopy,"Spigelman A.D., Thomson J.P.S., Phillips R.K.S.",71323,British Journal of Surgery,77,3,38,3,1,0,4,0,42
1990,Upper gastrointestinal pathology in familial adenomatous polyposis: Results from a prospective study of 102 patients,"Domizio P., Talbot I.C., Spigelman A.D., Williams C.B., Phillips R.K.S.",219746,Journal of Clinical Pathology,43,9,69,2,4,0,6,0,75
1990,The aetiology and management of sigmoid volvulus in the UK: How much colon need be excised?,"Mellor S.G., Phillips R.K.S.",358843,Annals of the Royal College of Surgeons of England,72,3,6,1,0,0,1,0,7
1989,"Cholecystectomy, duodeno-gastric reflux and polyposis.","Spigelman A.D., Thomson J.P., Phillips R.K.",1410768,Journal of the Royal Society of Medicine,82,7,1,0,0,0,0,0,1
1989,Factors influencing mortality after curative resection for large bowel cancer in elderly patients,"Fielding L.P., Phillips R.K.S., Hittinger R.",1406736,Lancet,1,8638,77,3,5,0,8,0,85
1989,Management of the Peutz-Jeghers patient,"Spigelman A.D., Phillips R.K.S.",1410768,Journal of the Royal Society of Medicine,82,11,2,0,0,0,0,0,2
1989,Proctocolectomy and ileostomy for ulcerative colitis: The longer term story,"Phillips R.K.S., Ritchie K.J., Hawley P.R.",1410768,Journal of the Royal Society of Medicine,82,7,6,2,0,0,2,0,8
1989,Results of external sphincter repair in Crohn's disease,"Scott A., Hawley P.R., Phillips R.K.S.",71323,British Journal of Surgery,76,9,8,0,1,0,1,0,9
1989,Ileitis and pouchitis after colectomy for ulcerative colitis,"Scott A.D., Phillips R.K.S.",71323,British Journal of Surgery,76,7,27,3,0,0,3,0,30
1989,Genes and carcinogenes,"Spigelman A.D., Phillips R.K.S.",1406736,Lancet,2,8673,0,0,0,0,0,0,0
1989,Cancer and the Peutz-Jeghers syndrome,"Spigelman A.D., Murday V., Phillips R.K.S.",175749,Gut,30,11,188,11,11,0,22,0,210
1989,Upper gastrointestinal cancer in patients with familial adenomatous polyposis,"Spigelman A.D., Williams C.B., Talbot I.C., Domizio P., Phillips R.K.S.",1406736,Lancet,2,8666,236,16,12,3,31,0,267
1989,Paget's disease of the anus: A clinicopathological study,"Armitage N.C., Jass J.R., Richman P.I., Thomson J.P.S., Phillips R.K.S.",71323,British Journal of Surgery,76,1,29,3,0,0,3,0,32
1988,Living with a stoma,"Neale K., Phillips R.",2670623,British Medical Journal,297,6644,1,0,0,0,0,0,1
1988,Anastomotic recurrence in large bowel cancer.,Phillips R.K.,71323,British Journal of Surgery,75,1,0,0,0,0,0,0,0
1987,"Colon ""cast"" in a patient with ischaemic colitis.","Phillips R.K., Armitage N.C.",71323,British Journal of Surgery,74,8,5,0,1,0,1,0,6
1986,Prediction of outcome after curative resection for large bowel cancer,"Fielding L.P., Phillips R.K.S., Fry J.S., Hittinger R.",1406736,Lancet,2,8512,100,3,2,0,5,0,105
1986,"Influence of tumour site on presentation, management and subsequent outcome in large bowel cancer","Aldridge M.C., Phillips R.K.S., Hittinger R.",71323,British Journal of Surgery,73,8,21,4,3,2,9,0,30
1986,Effect of steel wire sutures on the incidence of chemically induced rodent colonic tumours,"Phillips R.K.S., Cook H.T.",71323,British Journal of Surgery,73,8,11,0,0,0,0,0,11
1985,Malignant large bowel obstruction,"Phillips R.K.S., Hittinger R., Fry J.S., Fielding L.P.",71323,British Journal of Surgery,72,4,148,14,10,3,27,0,175
1984,Experimental colon neoplasia enhanced by extract of sperm (protamine),"Phillips R.K.S., Quill D.S., Dudley H.A.F.",1410768,Journal of the Royal Society of Medicine,77,10,0,0,0,0,0,0,0
1984,The effect of tetracycline lavage and trauma on visceral and parietal peritoneal ultrastructure and adhesion formation,"Phillips R.K.S., Dudley H.A.F.",71323,British Journal of Surgery,71,7,10,0,2,0,2,0,12
1984,Local recurrence following 'curative' surgery for large bowel cancer: I. The overall picture,"Phillips R.K.S., Hittinger R., Blesovsky L.",71323,British Journal of Surgery,71,1,245,4,6,1,11,0,256
1984,Large bowel cancer: Surgical pathology and its relationship to survival,"Phillips R.K.S., Hittinger R., Blesovsky L.",71323,British Journal of Surgery,71,8,71,4,2,1,7,0,78
1984,Local recurrence following 'curative' surgery for large bowel cancer: II. The rectum and rectosigmoid,"Phillips R.K.S., Hittinger R., Blesovsky L.",71323,British Journal of Surgery,71,1,117,5,5,1,11,0,128
1983,Preoperative urography in large bowel cancer: A useless investigation?,"Phillips R., Hittinger R., Saunders V.",71323,British Journal of Surgery,70,7,1,0,0,0,0,0,1
1981,Non-clostridium difficile pseudomembranous colitis responding to both vancomycin and metronidazole,"Phillips R.K.S., Glazer G., Borriello S.P.",9598146,British Medical Journal,283,6295,2,0,0,0,0,0,2
1981,Metastatic Crohn's disease of the umbilicus,"Phillips R.K.S., Glazer G.",9598146,British Medical Journal,283,6296,4,0,0,0,0,0,4
